lookup_key,count,latex_samples,paths
cw,2,['C_W'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
chitfi2,2,['χ(t) · (\\dot{ΣF_i})^2'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
vchis,2,"['V(χ, S)']","['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
lzlqi,2,['(∂L/∂z)(∂L/∂q̇_i)'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
ggj,2,['g_{Gj}'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
ggs,2,['g_{GS}'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
qchi,2,['Q_χ'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
imunu,2,['I_{μν}'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
vtrg1rtsonctspirit2,2,['V = -κ \\text{Tr}[(G·\\mathbf{1} + R·T_{\\text{Son}} + C·T_{\\text{Spirit}})^2]'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
deltag0,2,['\\Delta G < 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
cdqdt,2,['C = dQ/dT'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
lt0,2,['∂L/∂t = 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
kle1,2,['k ≤ 1'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
et,2,['e(t)'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
gamma0,2,['γ_0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
1faith,2,['(1 - η_\\text{faith})'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
to1,2,['η → 1'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
gammaeffto0,2,['γ_\\text{eff} → 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
e0,2,['E_0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
1r2,2,['1/r^2'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
qto,2,['Q → ∞'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
cgehx,2,['C ≥ H(X)'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
dto,2,"[""d' → ∞""]","['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
spsi0,2,['S(Ψ) = 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
spsine0,2,['S(Ψ) ≠ 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
hxytohx,2,['H(X|Y) → H(X)'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
v0,2,['v = 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
gmunut0,2,['∂g_{μν}/∂t = 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
dd0,2,['dθ/dτ < 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
gammato1,2,['γ → 1'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
vto0,2,['v → 0'],"['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
cmutual,3,"['C_\\text{mutual}', 'C_{mutual}']","['subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
20lilidataline1dirautospanclasslistbulletspanftransactionfeerateeg003for3lilidataline2dirautospanclasslistbulletspannnumberoftransactionshopsthroughtheeconomylilidataline3dirautospanclasslistbulletspanpnremainingpurchasingpowerafternhopsliuldivdivclasselppdirautoidp0010datachiunitidiso037beerlamberttransactionextractionp0010note1fnenln1fefnforsmallfsothisisthebeerlambertformwithfandxnpdivdivclasselppdirautoidp0011datachiunitidiso037beerlamberttransactionextractionp0011strongelementbyelementmappingstrongpdivdivclasseltabledirltrstyleoverflowxautotabletheadtrthdirltrphysicsbeerlambertththdirltreconomicstransactionextractionththdirltrstructuralrolethtrtheadtbodytrtddirltrlightintensityitdtddirltrpurchasingpowerptdtddirltrthesignalbeingtransmittedtdtrtrtddirltrabsorptivemediumtdtddirltrfinancialintermediaryinfrastructurevisamastercardbankstdtddirltrthechannelthatextractsfromthesignaltdtrtrtddirltrabsorptioncoefficienttdtddirltrtransactionfeeratef23tdtddirltrextractionrateperunittraversalsetbythemediumtdtrtrtddirltrpathlengthxtdtddirltrnumberoftransactionsntdtddirltrdistancethroughthesystemtdtrtrtddirltrtransmittedlightixtdtddirltrremainingpurchasingpowerpntdtddirltrwhatsurvivestdtrtrtddirltrabsorbedenergytoheatinmediumtdtddirltrextractedfeestoprofitinintermediarylayertdtddirltrwheretheextractedsignalgoestdtrtrtddirltrtransparentmedium0tdtddirltrcasheconomytdtddirltrlosslesstransmissiontdtrtrtddirltropaquemediumtotdtddirltrfullyintermediateddigitaleconomytdtddirltrtotalabsorptionnosignalsurvivestdtrtrtddirltrbeerlambertisindependentofphotonintenttdtddirltrfeeextractionisindependentofbuyersellerintenttdtddirltrthesignalhasnocontroloveritsownabsorptiontdtrtbodytabledivdivclasselppdirautoidp0012datachiunitidiso037beerlamberttransactionextractionp0012strongquantitativeteststrongpdivdivclasselppdirautoidp0013datachiunitidiso037beerlamberttransactionextractionp0013,2,"['20)</li>\n<li data-line=""1"" dir=""auto""><span class=""list-bullet""></span>f = transaction fee rate (e.g., 0.03 for 3%)</li>\n<li data-line=""2"" dir=""auto""><span class=""list-bullet""></span>n = number of transactions (hops through the economy)</li>\n<li data-line=""3"" dir=""auto""><span class=""list-bullet""></span>P(n) = remaining purchasing power after n hops</li>\n</ul></div><div class=""el-p""><p dir=""auto"" id=""p-0010"" data-chi-unit-id=""iso-037_beer_lambert_transaction_extraction::p0010"">Note: (1 - f)^n = e^(n · ln(1-f)) ≈ e^(-fn) for small f, so this IS the Beer-Lambert form with α = f and x = n.</p></div><div class=""el-p""><p dir=""auto"" id=""p-0011"" data-chi-unit-id=""iso-037_beer_lambert_transaction_extraction::p0011""><strong>Element-by-Element Mapping:</strong></p></div><div class=""el-table"" dir=""ltr"" style=""overflow-x: auto;""><table>\n<thead>\n<tr>\n<th dir=""ltr"">Physics (Beer-Lambert)</th>\n<th dir=""ltr"">Economics (Transaction Extraction)</th>\n<th dir=""ltr"">Structural Role</th>\n</tr>\n</thead>\n<tbody>\n<tr>\n<td dir=""ltr"">Light intensity (I)</td>\n<td dir=""ltr"">Purchasing power (P)</td>\n<td dir=""ltr"">The signal being transmitted</td>\n</tr>\n<tr>\n<td dir=""ltr"">Absorptive medium</td>\n<td dir=""ltr"">Financial intermediary infrastructure (Visa, Mastercard, banks)</td>\n<td dir=""ltr"">The channel that extracts from the signal</td>\n</tr>\n<tr>\n<td dir=""ltr"">Absorption coefficient (α)</td>\n<td dir=""ltr"">Transaction fee rate (f ≈ 2-3%)</td>\n<td dir=""ltr"">Extraction rate per unit traversal — set by the medium</td>\n</tr>\n<tr>\n<td dir=""ltr"">Path length (x)</td>\n<td dir=""ltr"">Number of transactions (n)</td>\n<td dir=""ltr"">Distance through the system</td>\n</tr>\n<tr>\n<td dir=""ltr"">Transmitted light I(x)</td>\n<td dir=""ltr"">Remaining purchasing power P(n)</td>\n<td dir=""ltr"">What survives</td>\n</tr>\n<tr>\n<td dir=""ltr"">Absorbed energy → heat in medium</td>\n<td dir=""ltr"">Extracted fees → profit in intermediary layer</td>\n<td dir=""ltr"">Where the extracted signal goes</td>\n</tr>\n<tr>\n<td dir=""ltr"">Transparent medium (α = 0)</td>\n<td dir=""ltr"">Cash economy</td>\n<td dir=""ltr"">Lossless transmission</td>\n</tr>\n<tr>\n<td dir=""ltr"">Opaque medium (α → ∞)</td>\n<td dir=""ltr"">Fully intermediated digital economy</td>\n<td dir=""ltr"">Total absorption — no signal survives</td>\n</tr>\n<tr>\n<td dir=""ltr"">Beer-Lambert is independent of photon ""intent""</td>\n<td dir=""ltr"">Fee extraction is independent of buyer/seller ""intent""</td>\n<td dir=""ltr"">The signal has no control over its own absorption</td>\n</tr>\n</tbody>\n</table></div><div class=""el-p""><p dir=""auto"" id=""p-0012"" data-chi-unit-id=""iso-037_beer_lambert_transaction_extraction::p0012""><strong>Quantitative Test:</strong></p></div><div class=""el-p""><p dir=""auto"" id=""p-0013"" data-chi-unit-id=""iso-037_beer_lambert_transaction_extraction::p0013"">']","['subdomains/isomorphism/_backups/20260526-104534/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/template-font-pass-20260530-085048/iso-037_beer_lambert_transaction_extraction.html']"
equationinlatex,2,['[[EQUATION_IN_LATEX]]'],"['Templates David/3333template-deepdive.html', 'Templates David/template-deepdive.html']"
step1,2,['[[STEP_1]]'],"['Templates David/3333template-deepdive.html', 'Templates David/template-deepdive.html']"
step2,2,['[[STEP_2]]'],"['Templates David/3333template-deepdive.html', 'Templates David/template-deepdive.html']"
step3,2,['[[STEP_3]]'],"['Templates David/3333template-deepdive.html', 'Templates David/template-deepdive.html']"
step1equation,2,['[[STEP_1_EQUATION]]'],"['Templates David/3333template-main.html', 'Templates David/template-main.html']"
step2equation,2,['[[STEP_2_EQUATION]]'],"['Templates David/3333template-main.html', 'Templates David/template-main.html']"
ds2c2dt2dx2dy2dz2,2,['ds^2 = -c^2 dt^2 + dx^2 + dy^2 + dz^2'],"['work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
pxxpsi2,2,['P(x) = |\\langle x|\\Psi\\rangle|^2'],"['work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
phichoiceoutcome,2,"['|\\Phi\\rangle \\xrightarrow{\\text{choice}} |\\text{outcome}\\rangle', '|\\Phi\\rangle \\xrightarrow{\\text{choice}} |outcome\\rangle']","['work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
narrowpenue,2,['n \\rightarrow p + e^- + \\bar{\\nu}_e'],"['work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
wholearrowbrokennuloss,2,"['\\psi_{\\text{whole}} \\rightarrow \\psi_{\\text{broken}} + \\delta + \\nu_{\\text{loss}}', '\\psi_{whole} \\rightarrow \\psi_{broken} + \\delta + \\nu_{loss}']","['work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
